"FilePath","WarningCount","Rules","SampleMessages","FirstSeen"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Infrastructure\Secrets\InfisicalSecretsClient.cs","44","CA1031;CA1062;MA0004;MA0048;S2139;S6667","File name must match type name (record InfisicalAuthResponse) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md) || File name must match type name (record InfisicalSecretResponse) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md) || File name must match type name (record InfisicalSecret) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md)","2025-12-13T19:34:35.4642806+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\SystemConfiguration\Infrastructure\Persistence\ConfigurationRepository.cs","6","CA1062","Nel metodo visibile esternamente 'Task ConfigurationRepository.AddAsync(SystemConfiguration config, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'config' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task ConfigurationRepository.UpdateAsync(SystemConfiguration config, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'config' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task ConfigurationRepository.DeleteAsync(SystemConfiguration config, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'config' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4467169+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\SystemConfiguration\Infrastructure\Persistence\FeatureFlagRepository.cs","6","CA1062","Nel metodo visibile esternamente 'Task FeatureFlagRepository.AddAsync(FeatureFlag flag, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'flag' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task FeatureFlagRepository.UpdateAsync(FeatureFlag flag, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'flag' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task FeatureFlagRepository.DeleteAsync(FeatureFlag flag, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'flag' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4469498+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Services\Pdf\ITableDetectionService.cs","6","MA0016","Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md) || Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md) || Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md)","2025-12-13T19:34:35.4909548+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Authentication\Application\Commands\OAuth\LinkOAuthAccountCommandHandler.cs","6","CA1031;CA1062;MA0051","Method is too long (84 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Modificare 'Handle' in modo da rilevare un tipo di eccezione consentito pi├╣ specifico o generare di nuovo l'eccezione (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1031) || Nel metodo visibile esternamente 'Task<LinkOAuthAccountResult> LinkOAuthAccountCommandHandler.Handle(LinkOAuthAccountCommand command, CancellationToken cancellationToken)' convalidare il parametro 'command' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3692885+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\WorkflowIntegration\Infrastructure\Persistence\N8nConfigurationRepository.cs","6","CA1062","Nel metodo visibile esternamente 'Task N8NConfigurationRepository.AddAsync(N8NConfiguration config, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'config' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task N8NConfigurationRepository.UpdateAsync(N8NConfiguration config, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'config' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task N8NConfigurationRepository.DeleteAsync(N8NConfiguration config, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'config' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4528833+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\WorkflowIntegration\Infrastructure\Persistence\WorkflowErrorLogRepository.cs","6","CA1062","Nel metodo visibile esternamente 'Task WorkflowErrorLogRepository.AddAsync(WorkflowErrorLog errorLog, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'errorLog' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task WorkflowErrorLogRepository.UpdateAsync(WorkflowErrorLog errorLog, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'errorLog' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task WorkflowErrorLogRepository.DeleteAsync(WorkflowErrorLog errorLog, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'errorLog' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4531001+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Configuration\AiProviderValidator.cs","6","CA1062;MA0051;S3267","Method is too long (97 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Loops should be simplified using the ""Where"" LINQ method (https://rules.sonarsource.com/csharp/RSPEC-3267) || Nel metodo visibile esternamente 'ValidateOptionsResult AiProviderValidator.Validate(string? name, AiProviderSettings options)' convalidare il parametro 'options' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4533890+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Application\Handlers\BulkRoleChangeCommandHandler.cs","6","CA1031;CA1062;MA0051","Method is too long (86 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Modificare 'Handle' in modo da rilevare un tipo di eccezione consentito pi├╣ specifico o generare di nuovo l'eccezione (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1031) || Nel metodo visibile esternamente 'Task<BulkOperationResult> BulkRoleChangeCommandHandler.Handle(BulkRoleChangeCommand command, CancellationToken cancellationToken)' convalidare il parametro 'command' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3334232+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Infrastructure\Services\ReportGeneratorService.cs","6","CA1062;MA0002","Use an overload that has a IEqualityComparer<string> or IComparer<string> parameter (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0002.md) || Nel metodo visibile esternamente '(bool IsValid, string? ErrorMessage) ReportGeneratorService.ValidateParameters(ReportTemplate template, IReadOnlyDictionary<string, object> parameters)' convalidare il parametro 'parameters' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<ReportData> ReportGeneratorService.GenerateAsync(ReportTemplate template, ReportFormat format, IReadOnlyDictionary<string, object> parameters, CancellationToken ct = default(CancellationToken))' convalidare il parametro 'parameters' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3658507+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Application\Handlers\BulkPasswordResetCommandHandler.cs","6","CA1031;CA1062;MA0051","Method is too long (84 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Modificare 'Handle' in modo da rilevare un tipo di eccezione consentito pi├╣ specifico o generare di nuovo l'eccezione (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1031) || Nel metodo visibile esternamente 'Task<BulkOperationResult> BulkPasswordResetCommandHandler.Handle(BulkPasswordResetCommand command, CancellationToken cancellationToken)' convalidare il parametro 'command' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3329872+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Services\PagerDutyAlertChannel.cs","6","CA1062;MA0051","Nel metodo visibile esternamente 'PagerDutyAlertChannel.PagerDutyAlertChannel(IOptions<AlertingConfiguration> config, IHttpClientFactory httpClientFactory, ILogger<PagerDutyAlertChannel> logger)' convalidare il parametro 'config' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Method is too long (61 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Nel metodo visibile esternamente 'Task<bool> PagerDutyAlertChannel.SendAsync(string alertType, string severity, string message, IDictionary<string, object>? metadata = null, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'severity' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4904220+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\KnowledgeBase\Application\Evaluation\Handlers\GetEvaluationResultsQueryHandler.cs","4","CA1062","Nel metodo visibile esternamente 'Task<EvaluationMetrics?> GetBaselineMetricsQueryHandler.Handle(GetBaselineMetricsQuery request, CancellationToken cancellationToken)' convalidare il parametro 'request' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<IReadOnlyList<EvaluationResult>> GetEvaluationResultsQueryHandler.Handle(GetEvaluationResultsQuery request, CancellationToken cancellationToken)' convalidare il parametro 'request' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<EvaluationMetrics?> GetBaselineMetricsQueryHandler.Handle(GetBaselineMetricsQuery request, CancellationToken cancellationToken)' convalidare il parametro 'request' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4124255+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\GameManagement\Application\Handlers\GetVersionTimelineQueryHandler.cs","4","CA1062;MA0051","Method is too long (108 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Nel metodo visibile esternamente 'Task<VersionTimelineDto> GetVersionTimelineQueryHandler.Handle(GetVersionTimelineQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Method is too long (108 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md)","2025-12-13T19:34:35.4054733+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\KnowledgeBase\Application\Handlers\ConfigureAgentCommandHandler.cs","4","CA1031;CA1062","Modificare 'Handle' in modo da rilevare un tipo di eccezione consentito pi├╣ specifico o generare di nuovo l'eccezione (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1031) || Nel metodo visibile esternamente 'Task<ConfigureAgentResult> ConfigureAgentCommandHandler.Handle(ConfigureAgentCommand request, CancellationToken cancellationToken)' convalidare il parametro 'request' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Modificare 'Handle' in modo da rilevare un tipo di eccezione consentito pi├╣ specifico o generare di nuovo l'eccezione (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1031)","2025-12-13T19:34:35.4156609+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\GameManagement\Application\Handlers\UpdateGameFAQCommandHandler.cs","4","CA1062;S101","Rename class 'UpdateGameFAQCommandHandler' to match pascal case naming rules, consider using 'UpdateGameFaqCommandHandler'. (https://rules.sonarsource.com/csharp/RSPEC-101) || Nel metodo visibile esternamente 'Task<GameFAQDto> UpdateGameFAQCommandHandler.Handle(UpdateGameFAQCommand command, CancellationToken cancellationToken)' convalidare il parametro 'command' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Rename class 'UpdateGameFAQCommandHandler' to match pascal case naming rules, consider using 'UpdateGameFaqCommandHandler'. (https://rules.sonarsource.com/csharp/RSPEC-101)","2025-12-13T19:34:35.4070909+01:00"
